gene,disease,module_id,module_degree,global_degree,module_size,species,node_conservation,BSR,mod_deg_norm,mod_z_score
NUDT5,AD,0,1,1,194,fly,0.4855072463768116,0.070625,0.0051813471502590676,-0.08568737714788395
PRPF8,AD,0,1,1,194,mouse,0.8876811594202898,0.9995895752103428,0.0051813471502590676,-0.08568737714788395
PRPF8,AD,0,1,1,194,yeast,0.2065217391304347,0.6277447157808331,0.0051813471502590676,-0.08568737714788395
PRPF8,AD,0,1,1,194,fly,0.4855072463768116,0.9115534578288529,0.0051813471502590676,-0.08568737714788395
VPS26A,AD,0,1,1,194,mouse,0.8876811594202898,0.9955423476968797,0.0051813471502590676,-0.08568737714788395
VPS26A,AD,0,1,1,194,yeast,0.2065217391304347,0.31946508172362553,0.0051813471502590676,-0.08568737714788395
VPS26A,AD,0,1,1,194,fly,0.4855072463768116,0.6552748885586924,0.0051813471502590676,-0.08568737714788395
SPAG1,AD,0,1,1,194,mouse,0.8876811594202898,0.6413612565445026,0.0051813471502590676,-0.08568737714788395
SPAG1,AD,0,1,1,194,yeast,0.2065217391304347,0.0386910994764398,0.0051813471502590676,-0.08568737714788395
SPAG1,AD,0,1,1,194,fly,0.4855072463768116,0.08900523560209424,0.0051813471502590676,-0.08568737714788395
RCOR3,AD,0,1,1,194,mouse,0.8876811594202898,0.9785783836416748,0.0051813471502590676,-0.08568737714788395
RCOR3,AD,0,1,1,194,yeast,0.2065217391304347,0.03933787731256085,0.0051813471502590676,-0.08568737714788395
RCOR3,AD,0,1,1,194,fly,0.4855072463768116,0.2181110029211295,0.0051813471502590676,-0.08568737714788395
HSPA2,AD,0,2,3,194,mouse,0.8876811594202898,0.981679389312977,0.010362694300518135,-0.011505037316735026
HSPA2,AD,0,2,3,194,yeast,0.2065217391304347,0.7343511450381679,0.010362694300518135,-0.011505037316735026
HSPA2,AD,0,2,3,194,fly,0.4855072463768116,0.815267175572519,0.010362694300518135,-0.011505037316735026
DNAJB5,AD,0,1,1,194,mouse,0.8876811594202898,0.9884910485933504,0.0051813471502590676,-0.08568737714788395
DNAJB5,AD,0,1,1,194,yeast,0.2065217391304347,0.23785166240409208,0.0051813471502590676,-0.08568737714788395
DNAJB5,AD,0,1,1,194,fly,0.4855072463768116,0.4731457800511509,0.0051813471502590676,-0.08568737714788395
GCN1L1,AD,0,1,1,194,mouse,0.8876811594202898,0.0,0.0051813471502590676,-0.08568737714788395
GCN1L1,AD,0,1,1,194,yeast,0.2065217391304347,0.0,0.0051813471502590676,-0.08568737714788395
GCN1L1,AD,0,1,1,194,fly,0.4855072463768116,0.0,0.0051813471502590676,-0.08568737714788395
UBQLN2,AD,0,2,3,194,mouse,0.8876811594202898,0.6484502446982056,0.010362694300518135,-0.011505037316735026
UBQLN2,AD,0,2,3,194,yeast,0.2065217391304347,0.07039151712887438,0.010362694300518135,-0.011505037316735026
UBQLN2,AD,0,2,3,194,fly,0.4855072463768116,0.35807504078303426,0.010362694300518135,-0.011505037316735026
OXSR1,AD,0,1,1,194,mouse,0.8876811594202898,0.9584870848708487,0.0051813471502590676,-0.08568737714788395
OXSR1,AD,0,1,1,194,yeast,0.2065217391304347,0.17712177121771217,0.0051813471502590676,-0.08568737714788395
OXSR1,AD,0,1,1,194,fly,0.4855072463768116,0.551660516605166,0.0051813471502590676,-0.08568737714788395
DDRGK1,AD,0,1,1,194,mouse,0.8876811594202898,0.6775777414075287,0.0051813471502590676,-0.08568737714788395
DDRGK1,AD,0,1,1,194,yeast,0.2065217391304347,0.05679214402618658,0.0051813471502590676,-0.08568737714788395
DDRGK1,AD,0,1,1,194,fly,0.4855072463768116,0.281505728314239,0.0051813471502590676,-0.08568737714788395
CUL2,AD,0,1,2,194,mouse,0.8876811594202898,0.959748427672956,0.0051813471502590676,-0.08568737714788395
CUL2,AD,0,1,2,194,yeast,0.2065217391304347,0.19119496855345913,0.0051813471502590676,-0.08568737714788395
CUL2,AD,0,1,2,194,fly,0.4855072463768116,0.4767295597484277,0.0051813471502590676,-0.08568737714788395
LTK,AD,0,1,2,194,mouse,0.8876811594202898,0.6776429809358753,0.0051813471502590676,-0.08568737714788395
LTK,AD,0,1,2,194,yeast,0.2065217391304347,0.05719237435008666,0.0051813471502590676,-0.08568737714788395
LTK,AD,0,1,2,194,fly,0.4855072463768116,0.24610051993067592,0.0051813471502590676,-0.08568737714788395
GPR37,AD,0,1,1,194,mouse,0.8876811594202898,0.7545671167593329,0.0051813471502590676,-0.08568737714788395
GPR37,AD,0,1,1,194,yeast,0.2065217391304347,0.022954725972994437,0.0051813471502590676,-0.08568737714788395
GPR37,AD,0,1,1,194,fly,0.4855072463768116,0.07863383637807785,0.0051813471502590676,-0.08568737714788395
TXNIP,AD,0,1,1,194,mouse,0.8876811594202898,0.9641975308641976,0.0051813471502590676,-0.08568737714788395
TXNIP,AD,0,1,1,194,yeast,0.2065217391304347,0.03901234567901235,0.0051813471502590676,-0.08568737714788395
TXNIP,AD,0,1,1,194,fly,0.4855072463768116,0.11037037037037038,0.0051813471502590676,-0.08568737714788395
AXL,AD,0,2,3,194,mouse,0.8876811594202898,0.8722131593257205,0.010362694300518135,-0.011505037316735026
AXL,AD,0,2,3,194,yeast,0.2065217391304347,0.04921152800435019,0.010362694300518135,-0.011505037316735026
AXL,AD,0,2,3,194,fly,0.4855072463768116,0.12398042414355628,0.010362694300518135,-0.011505037316735026
MVP,AD,0,1,2,194,mouse,0.8876811594202898,0.8591938155715074,0.0051813471502590676,-0.08568737714788395
MVP,AD,0,1,2,194,yeast,0.2065217391304347,0.014853672004417447,0.0051813471502590676,-0.08568737714788395
MVP,AD,0,1,2,194,fly,0.4855072463768116,0.01849806736609608,0.0051813471502590676,-0.08568737714788395
SF3B6,AD,0,1,1,194,mouse,0.8876811594202898,1.0,0.0051813471502590676,-0.08568737714788395
SF3B6,AD,0,1,1,194,yeast,0.2065217391304347,0.1941860465116279,0.0051813471502590676,-0.08568737714788395
SF3B6,AD,0,1,1,194,fly,0.4855072463768116,0.7558139534883721,0.0051813471502590676,-0.08568737714788395
NNMT,AD,0,1,1,194,mouse,0.8876811594202898,0.8547794117647058,0.0051813471502590676,-0.08568737714788395
NNMT,AD,0,1,1,194,yeast,0.2065217391304347,0.05386029411764706,0.0051813471502590676,-0.08568737714788395
NNMT,AD,0,1,1,194,fly,0.4855072463768116,0.058823529411764705,0.0051813471502590676,-0.08568737714788395
LYPLA2,AD,0,1,1,194,mouse,0.8876811594202898,0.9957805907172996,0.0051813471502590676,-0.08568737714788395
LYPLA2,AD,0,1,1,194,yeast,0.2065217391304347,0.29535864978902954,0.0051813471502590676,-0.08568737714788395
LYPLA2,AD,0,1,1,194,fly,0.4855072463768116,0.5021097046413502,0.0051813471502590676,-0.08568737714788395
MRPL45,AD,0,1,1,194,mouse,0.8876811594202898,0.8299531981279251,0.0051813471502590676,-0.08568737714788395
MRPL45,AD,0,1,1,194,yeast,0.2065217391304347,0.05351014040561622,0.0051813471502590676,-0.08568737714788395
MRPL45,AD,0,1,1,194,fly,0.4855072463768116,0.36505460218408736,0.0051813471502590676,-0.08568737714788395
ASAP3,AD,0,1,1,194,mouse,0.8876811594202898,0.7698497854077253,0.0051813471502590676,-0.08568737714788395
ASAP3,AD,0,1,1,194,yeast,0.2065217391304347,0.04130901287553648,0.0051813471502590676,-0.08568737714788395
ASAP3,AD,0,1,1,194,fly,0.4855072463768116,0.2805793991416309,0.0051813471502590676,-0.08568737714788395
STYK1,AD,0,1,1,194,mouse,0.8876811594202898,0.7364161849710983,0.0051813471502590676,-0.08568737714788395
STYK1,AD,0,1,1,194,yeast,0.2065217391304347,0.1015028901734104,0.0051813471502590676,-0.08568737714788395
STYK1,AD,0,1,1,194,fly,0.4855072463768116,0.1745664739884393,0.0051813471502590676,-0.08568737714788395
KIAA0368,AD,0,1,1,194,mouse,0.8876811594202898,0.0,0.0051813471502590676,-0.08568737714788395
KIAA0368,AD,0,1,1,194,yeast,0.2065217391304347,0.0,0.0051813471502590676,-0.08568737714788395
KIAA0368,AD,0,1,1,194,fly,0.4855072463768116,0.0,0.0051813471502590676,-0.08568737714788395
NACA,AD,0,1,1,194,mouse,0.8876811594202898,0.2834125726360275,0.0051813471502590676,-0.08568737714788395
NACA,AD,0,1,1,194,yeast,0.2065217391304347,0.024828314844162706,0.0051813471502590676,-0.08568737714788395
NACA,AD,0,1,1,194,fly,0.4855072463768116,0.05467511885895404,0.0051813471502590676,-0.08568737714788395
DSP,AD,0,1,2,194,mouse,0.8876811594202898,0.9239776005430171,0.0051813471502590676,-0.08568737714788395
DSP,AD,0,1,2,194,yeast,0.2065217391304347,0.00758527066010521,0.0051813471502590676,-0.08568737714788395
DSP,AD,0,1,2,194,fly,0.4855072463768116,0.029526556931953166,0.0051813471502590676,-0.08568737714788395
HSPA1L,AD,0,1,1,194,mouse,0.8876811594202898,0.9514783927217589,0.0051813471502590676,-0.08568737714788395
HSPA1L,AD,0,1,1,194,yeast,0.2065217391304347,0.7172100075815011,0.0051813471502590676,-0.08568737714788395
HSPA1L,AD,0,1,1,194,fly,0.4855072463768116,0.8036391205458681,0.0051813471502590676,-0.08568737714788395
ACACA,AD,0,1,1,194,mouse,0.8876811594202898,0.9779141104294479,0.0051813471502590676,-0.08568737714788395
ACACA,AD,0,1,1,194,yeast,0.2065217391304347,0.38588957055214723,0.0051813471502590676,-0.08568737714788395
ACACA,AD,0,1,1,194,fly,0.4855072463768116,0.5967280163599182,0.0051813471502590676,-0.08568737714788395
TWF2,AD,0,1,1,194,mouse,0.8876811594202898,0.9737569060773481,0.0051813471502590676,-0.08568737714788395
TWF2,AD,0,1,1,194,yeast,0.2065217391304347,0.1180939226519337,0.0051813471502590676,-0.08568737714788395
TWF2,AD,0,1,1,194,fly,0.4855072463768116,0.494475138121547,0.0051813471502590676,-0.08568737714788395
P4HA1,AD,0,1,1,194,mouse,0.8876811594202898,0.966726618705036,0.0051813471502590676,-0.08568737714788395
P4HA1,AD,0,1,1,194,yeast,0.2065217391304347,0.02841726618705036,0.0051813471502590676,-0.08568737714788395
P4HA1,AD,0,1,1,194,fly,0.4855072463768116,0.4685251798561151,0.0051813471502590676,-0.08568737714788395
CTPS1,AD,0,1,1,194,mouse,0.8876811594202898,0.9771241830065359,0.0051813471502590676,-0.08568737714788395
CTPS1,AD,0,1,1,194,yeast,0.2065217391304347,0.5588235294117647,0.0051813471502590676,-0.08568737714788395
CTPS1,AD,0,1,1,194,fly,0.4855072463768116,0.6715686274509803,0.0051813471502590676,-0.08568737714788395
C10orf88,AD,0,1,1,194,mouse,0.8876811594202898,0.0,0.0051813471502590676,-0.08568737714788395
C10orf88,AD,0,1,1,194,yeast,0.2065217391304347,0.0,0.0051813471502590676,-0.08568737714788395
C10orf88,AD,0,1,1,194,fly,0.4855072463768116,0.0,0.0051813471502590676,-0.08568737714788395
GSTO2,AD,0,4,4,194,mouse,0.8876811594202898,0.862475442043222,0.02072538860103627,0.13685964234556283
GSTO2,AD,0,4,4,194,yeast,0.2065217391304347,0.08094302554027505,0.02072538860103627,0.13685964234556283
GSTO2,AD,0,4,4,194,fly,0.4855072463768116,0.29273084479371314,0.02072538860103627,0.13685964234556283
LGALS1,AD,0,1,1,194,mouse,0.8876811594202898,0.9175627240143369,0.0051813471502590676,-0.08568737714788395
LGALS1,AD,0,1,1,194,yeast,0.2065217391304347,0.0924731182795699,0.0051813471502590676,-0.08568737714788395
LGALS1,AD,0,1,1,194,fly,0.4855072463768116,0.16559139784946236,0.0051813471502590676,-0.08568737714788395
SH2D1B,AD,0,1,1,194,mouse,0.8876811594202898,0.6923076923076923,0.0051813471502590676,-0.08568737714788395
SH2D1B,AD,0,1,1,194,yeast,0.2065217391304347,0.10146520146520147,0.0051813471502590676,-0.08568737714788395
SH2D1B,AD,0,1,1,194,fly,0.4855072463768116,0.2032967032967033,0.0051813471502590676,-0.08568737714788395
EPHA3,AD,0,1,1,194,mouse,0.8876811594202898,0.9692982456140351,0.0051813471502590676,-0.08568737714788395
EPHA3,AD,0,1,1,194,yeast,0.2065217391304347,0.05360623781676413,0.0051813471502590676,-0.08568737714788395
EPHA3,AD,0,1,1,194,fly,0.4855072463768116,0.3586744639376218,0.0051813471502590676,-0.08568737714788395
NUP98,AD,0,1,1,194,mouse,0.8876811594202898,0.8785371062466631,0.0051813471502590676,-0.08568737714788395
NUP98,AD,0,1,1,194,yeast,0.2065217391304347,0.034970635344367326,0.0051813471502590676,-0.08568737714788395
NUP98,AD,0,1,1,194,fly,0.4855072463768116,0.19701014415376403,0.0051813471502590676,-0.08568737714788395
SLC12A3,AD,0,1,1,194,mouse,0.8876811594202898,0.8840511121628017,0.0051813471502590676,-0.08568737714788395
SLC12A3,AD,0,1,1,194,yeast,0.2065217391304347,0.12020823473734027,0.0051813471502590676,-0.08568737714788395
SLC12A3,AD,0,1,1,194,fly,0.4855072463768116,0.31992427827733083,0.0051813471502590676,-0.08568737714788395
RPS6KA2,AD,0,1,2,194,mouse,0.8876811594202898,0.9307056579783852,0.0051813471502590676,-0.08568737714788395
RPS6KA2,AD,0,1,2,194,yeast,0.2065217391304347,0.17863954227590592,0.0051813471502590676,-0.08568737714788395
RPS6KA2,AD,0,1,2,194,fly,0.4855072463768116,0.5390972663699937,0.0051813471502590676,-0.08568737714788395
HSPA1A,AD,0,153,337,194,mouse,0.8876811594202898,0.9627092846270928,0.7927461139896373,11.190028277186752
HSPA1A,AD,0,153,337,194,yeast,0.2065217391304347,0.7374429223744292,0.7927461139896373,11.190028277186752
HSPA1A,AD,0,153,337,194,fly,0.4855072463768116,0.8165905631659056,0.7927461139896373,11.190028277186752
CSDE1,AD,0,1,1,194,mouse,0.8876811594202898,0.9866504854368932,0.0051813471502590676,-0.08568737714788395
CSDE1,AD,0,1,1,194,yeast,0.2065217391304347,0.016565533980582525,0.0051813471502590676,-0.08568737714788395
CSDE1,AD,0,1,1,194,fly,0.4855072463768116,0.2506067961165049,0.0051813471502590676,-0.08568737714788395
FLCN,AD,0,1,1,194,mouse,0.8876811594202898,0.9061461794019934,0.0051813471502590676,-0.08568737714788395
FLCN,AD,0,1,1,194,yeast,0.2065217391304347,0.03197674418604651,0.0051813471502590676,-0.08568737714788395
FLCN,AD,0,1,1,194,fly,0.4855072463768116,0.1287375415282392,0.0051813471502590676,-0.08568737714788395
EFHD2,AD,0,1,1,194,mouse,0.8876811594202898,0.8493723849372385,0.0051813471502590676,-0.08568737714788395
EFHD2,AD,0,1,1,194,yeast,0.2065217391304347,0.07573221757322177,0.0051813471502590676,-0.08568737714788395
EFHD2,AD,0,1,1,194,fly,0.4855072463768116,0.39748953974895396,0.0051813471502590676,-0.08568737714788395
LASP1,AD,0,1,1,194,mouse,0.8876811594202898,0.9563636363636364,0.0051813471502590676,-0.08568737714788395
LASP1,AD,0,1,1,194,yeast,0.2065217391304347,0.11127272727272727,0.0051813471502590676,-0.08568737714788395
LASP1,AD,0,1,1,194,fly,0.4855072463768116,0.3981818181818182,0.0051813471502590676,-0.08568737714788395
MAP2K2,AD,0,1,1,194,mouse,0.8876811594202898,0.9269183922046285,0.0051813471502590676,-0.08568737714788395
MAP2K2,AD,0,1,1,194,yeast,0.2065217391304347,0.31303288672350793,0.0051813471502590676,-0.08568737714788395
MAP2K2,AD,0,1,1,194,fly,0.4855072463768116,0.5943970767356882,0.0051813471502590676,-0.08568737714788395
PPP1R12A,AD,0,1,1,194,mouse,0.8876811594202898,0.7341591233920914,0.0051813471502590676,-0.08568737714788395
PPP1R12A,AD,0,1,1,194,yeast,0.2065217391304347,0.032682229633158644,0.0051813471502590676,-0.08568737714788395
PPP1R12A,AD,0,1,1,194,fly,0.4855072463768116,0.15245354930919486,0.0051813471502590676,-0.08568737714788395
RMDN1,AD,0,1,1,194,mouse,0.8876811594202898,0.7935285053929122,0.0051813471502590676,-0.08568737714788395
RMDN1,AD,0,1,1,194,yeast,0.2065217391304347,0.04453004622496148,0.0051813471502590676,-0.08568737714788395
RMDN1,AD,0,1,1,194,fly,0.4855072463768116,0.04807395993836672,0.0051813471502590676,-0.08568737714788395
TMPO,AD,0,1,2,194,mouse,0.8876811594202898,0.7348804500703235,0.0051813471502590676,-0.08568737714788395
TMPO,AD,0,1,2,194,yeast,0.2065217391304347,0.02109704641350211,0.0051813471502590676,-0.08568737714788395
TMPO,AD,0,1,2,194,fly,0.4855072463768116,0.02250351617440225,0.0051813471502590676,-0.08568737714788395
F2RL1,AD,0,1,2,194,mouse,0.8876811594202898,0.8148148148148148,0.0051813471502590676,-0.08568737714788395
F2RL1,AD,0,1,2,194,yeast,0.2065217391304347,0.037530864197530864,0.0051813471502590676,-0.08568737714788395
F2RL1,AD,0,1,2,194,fly,0.4855072463768116,0.14074074074074075,0.0051813471502590676,-0.08568737714788395
EPHA10,AD,0,1,1,194,mouse,0.8876811594202898,0.902368293861769,0.0051813471502590676,-0.08568737714788395
EPHA10,AD,0,1,1,194,yeast,0.2065217391304347,0.044659255679072016,0.0051813471502590676,-0.08568737714788395
EPHA10,AD,0,1,1,194,fly,0.4855072463768116,0.2721121314644756,0.0051813471502590676,-0.08568737714788395
APEX1,AD,0,1,2,194,mouse,0.8876811594202898,0.9405487804878049,0.0051813471502590676,-0.08568737714788395
APEX1,AD,0,1,2,194,yeast,0.2065217391304347,0.09801829268292682,0.0051813471502590676,-0.08568737714788395
APEX1,AD,0,1,2,194,fly,0.4855072463768116,0.47865853658536583,0.0051813471502590676,-0.08568737714788395
SIS1,AD,0,1,1,194,mouse,0.8876811594202898,0.0,0.0051813471502590676,-0.08568737714788395
SIS1,AD,0,1,1,194,yeast,0.2065217391304347,0.0,0.0051813471502590676,-0.08568737714788395
SIS1,AD,0,1,1,194,fly,0.4855072463768116,0.0,0.0051813471502590676,-0.08568737714788395
BAG2,AD,0,2,4,194,mouse,0.8876811594202898,0.9299065420560748,0.010362694300518135,-0.011505037316735026
BAG2,AD,0,2,4,194,yeast,0.2065217391304347,0.06214953271028038,0.010362694300518135,-0.011505037316735026
BAG2,AD,0,2,4,194,fly,0.4855072463768116,0.24065420560747663,0.010362694300518135,-0.011505037316735026
HAUS1,AD,0,1,1,194,mouse,0.8876811594202898,0.8482142857142857,0.0051813471502590676,-0.08568737714788395
HAUS1,AD,0,1,1,194,yeast,0.2065217391304347,0.05089285714285714,0.0051813471502590676,-0.08568737714788395
HAUS1,AD,0,1,1,194,fly,0.4855072463768116,0.05839285714285715,0.0051813471502590676,-0.08568737714788395
BAG4,AD,0,2,2,194,mouse,0.8876811594202898,0.6714443219404631,0.010362694300518135,-0.011505037316735026
BAG4,AD,0,2,2,194,yeast,0.2065217391304347,0.0360529217199559,0.010362694300518135,-0.011505037316735026
BAG4,AD,0,2,2,194,fly,0.4855072463768116,0.08831312017640573,0.010362694300518135,-0.011505037316735026
STIP1,AD,0,2,8,194,mouse,0.8876811594202898,0.974910394265233,0.010362694300518135,-0.011505037316735026
STIP1,AD,0,2,8,194,yeast,0.2065217391304347,0.34139784946236557,0.010362694300518135,-0.011505037316735026
STIP1,AD,0,2,8,194,fly,0.4855072463768116,0.3673835125448029,0.010362694300518135,-0.011505037316735026
WNK1,AD,0,1,1,194,mouse,0.8876811594202898,0.7835289186923722,0.0051813471502590676,-0.08568737714788395
WNK1,AD,0,1,1,194,yeast,0.2065217391304347,0.025356244761106456,0.0051813471502590676,-0.08568737714788395
WNK1,AD,0,1,1,194,fly,0.4855072463768116,0.10540653813914501,0.0051813471502590676,-0.08568737714788395
PSMD14,AD,0,1,2,194,mouse,0.8876811594202898,1.0,0.0051813471502590676,-0.08568737714788395
PSMD14,AD,0,1,2,194,yeast,0.2065217391304347,0.6164596273291926,0.0051813471502590676,-0.08568737714788395
PSMD14,AD,0,1,2,194,fly,0.4855072463768116,0.889751552795031,0.0051813471502590676,-0.08568737714788395
DNAJA4,AD,0,1,1,194,mouse,0.8876811594202898,0.9183168316831684,0.0051813471502590676,-0.08568737714788395
DNAJA4,AD,0,1,1,194,yeast,0.2065217391304347,0.4158415841584158,0.0051813471502590676,-0.08568737714788395
DNAJA4,AD,0,1,1,194,fly,0.4855072463768116,0.5742574257425742,0.0051813471502590676,-0.08568737714788395
ANKRD17,AD,0,1,1,194,mouse,0.8876811594202898,0.9612854726555159,0.0051813471502590676,-0.08568737714788395
ANKRD17,AD,0,1,1,194,yeast,0.2065217391304347,0.015711332456305203,0.0051813471502590676,-0.08568737714788395
ANKRD17,AD,0,1,1,194,fly,0.4855072463768116,0.1501597444089457,0.0051813471502590676,-0.08568737714788395
SLK,AD,0,1,1,194,mouse,0.8876811594202898,0.8042180660565061,0.0051813471502590676,-0.08568737714788395
SLK,AD,0,1,1,194,yeast,0.2065217391304347,0.08197373656983685,0.0051813471502590676,-0.08568737714788395
SLK,AD,0,1,1,194,fly,0.4855072463768116,0.16991643454038996,0.0051813471502590676,-0.08568737714788395
EDRF1,AD,0,2,2,194,mouse,0.8876811594202898,0.9125534395647105,0.010362694300518135,-0.011505037316735026
EDRF1,AD,0,2,2,194,yeast,0.2065217391304347,0.012281383598911776,0.010362694300518135,-0.011505037316735026
EDRF1,AD,0,2,2,194,fly,0.4855072463768116,0.22425184609405363,0.010362694300518135,-0.011505037316735026
ASB10,AD,0,1,1,194,mouse,0.8876811594202898,0.8563772775991425,0.0051813471502590676,-0.08568737714788395
ASB10,AD,0,1,1,194,yeast,0.2065217391304347,0.07181136120042872,0.0051813471502590676,-0.08568737714788395
ASB10,AD,0,1,1,194,fly,0.4855072463768116,0.12540192926045016,0.0051813471502590676,-0.08568737714788395
VWFP1,AD,0,1,1,194,mouse,0.8876811594202898,0.0,0.0051813471502590676,-0.08568737714788395
VWFP1,AD,0,1,1,194,yeast,0.2065217391304347,0.0,0.0051813471502590676,-0.08568737714788395
VWFP1,AD,0,1,1,194,fly,0.4855072463768116,0.0,0.0051813471502590676,-0.08568737714788395
CFDP1,AD,0,1,1,194,mouse,0.8876811594202898,0.7658119658119659,0.0051813471502590676,-0.08568737714788395
